Vestigingsplaatsen  gewoon secundair onderwijs
schoolnummer;intern_vplnummer;vestigingsnummer;net;naam;hoofdzetel;straat;huisnummer;postcode;gemeente;crab-code;crab-huisnr;crab-busnr;telefoon;fax;e-mail;url;familienaam beheerder;voornaam beheerder;e-mail;url;Lx;Ly
30544;1;1;Vrij gesubsidieerd onderwijs;Vrij Technisch Instituut;J;Kruisbogenhofstraat;7    ;2500;LIER;000000010209;7;     ;03-480.01.62;;vtilier@vtilier.be;http://www.vtilier.be;Peeters;Carine;vtilier@vtilier.be;http://www.vtilier.be;163891;202747
30585;1;1;Vrij gesubsidieerd onderwijs;Sint-Gummaruscollege;J;Kanunnik Davidlaan;10   ;2500;LIER;000000010179;10;     ;03-489.24.56;;directie@sgclier.be;http://www.sgclier.be;Hellemans;Geert;directie@sgclier.be;http://www.sgclier.be;163809;202098
30577;1;1;Vrij gesubsidieerd onderwijs;Sint-Aloysiusinstituut voor Verpleegkunde;J;Kolveniersvest;24   ;2500;LIER;000000010198;24;     ;03-480.17.66;;directie@sal.be;http://www.sal.be;De Keyser;Sabine;directie@sal.be;http://www.sal.be;163871;202544
40584;4;4;Gemeenschapsonderwijs;GO! technisch atheneum        Da Vinci Edegem;N;Predikherenlaan;18   ;2500;LIER;000000010282;18;     ;03-480.27.07;;;;Callaerts;Mieke;info@ktadavinci.be;http://www.ktadavinci.be;164427;202568
40584;5;5;Gemeenschapsonderwijs;GO! technisch atheneum        Da Vinci Edegem;N;Arthur Vanderpoortenlaan;35   ;2500;LIER;000000010058;35;     ;03-480.01.28;;;;Callaerts;Mieke;info@ktadavinci.be;http://www.ktadavinci.be;164331;201994
40808;1;1;Gemeenschapsonderwijs;GO! atheneum Lier campus      Arthur Vanderpoorten;J;Arthur Vanderpoortenlaan;35   ;2500;LIER;000000010058;35;     ;03-480.01.28;;ilsedb@atheneumlier.be;http://www.atheneumlier.be;De Bast;Ilse;ilsedb@atheneumlier.be;http://www.atheneumlier.be;164331;201994
40949;3;2;Gemeenschapsonderwijs;GO! Atheneum Het Spoor;N; Arthur Vanderpoortenlaan;35   ;2500;LIER;000000000000;35;     ;03-480.01.28;;;;Raeymaekers;Greet;info@campushetspoor.be;http://www.campushetspoor.be;164330;201993
30577;3;2;Vrij gesubsidieerd onderwijs;Sint-Aloysiusinstituut voor Verpleegkunde;N;Mechelsestraat;14   ;2500;LIER;000000010238;14;     ;03-480.17.66;;;;De Keyser;Sabine;directie@sal.be;http://www.sal.be;163770;202442
30593;1;1;Vrij gesubsidieerd onderwijs;Sint-Ursulalyceum;J;Kanunnik Davidlaan;15   ;2500;LIER;000000010179;15;     ;03-491.92.21;03-491.92.31;lyceum@campussintursula.be;http://sul.campussintursula.be;Van Craenenbroeck;Mireille;lyceum@campussintursula.be;http://sul.campussintursula.be;163676;202224
40816;1;1;Gemeenschapsonderwijs;GO! atheneum Lier campus      Anton Bergmann;J;Anton Bergmannlaan;24   ;2500;LIER;000000010052;24;     ;03-480.08.83;03-489.33.08;anton@atheneumlier.be;http://www.atheneumlier.be;Geeraerts;Chris;anton@atheneumlier.be;http://www.atheneumlier.be;164118;202980
40832;4;4;Gemeenschapsonderwijs;GO! atheneum Lier campus      Louis Zimmer;N;Anton Bergmannlaan;24   ;2500;LIER;000000010052;24;     ;03-480.08.83;;;;Van Wambeke;Christophe;louis@atheneumlier.be;http://www.atheneumlier.be;164118;202980
40832;3;3;Gemeenschapsonderwijs;GO! atheneum Lier campus      Louis Zimmer;N;Arthur Vanderpoortenlaan;35   ;2500;LIER;000000010058;35;     ;03-480.01.28;;;;Van Wambeke;Christophe;louis@atheneumlier.be;http://www.atheneumlier.be;164331;201994
47316;3;3;Vrij gesubsidieerd onderwijs;Middelbare Steinerschool      Vlaanderen;N;Mallekotstraat;43   ;2500;LIER;000000010233;43;     ;03-491.80.15;03-491.09.05;msv.lier@belgacom.net;;Buyck;Paul;info@msv-vzw.be;http://www.msv-vzw.be;163785;204055
125203;1;1;Vrij gesubsidieerd onderwijs;Sint-Gabriëlcollege -         Middenschool 2;J;Lange Kroonstraat;72   ;2530;BOECHOUT;000000003429;72;     ;03-460.32.00;03-455.10.62;directie@st-gabriel.be;http://www.st-gabriel.be;Gyselinckx;Ilse;directie@st-gabriel.be;http://www.st-gabriel.be;158366;205939
123778;1;1;Vrij gesubsidieerd onderwijs;Sint-Gabriëlcollege -         Middenschool 1;J;Lange Kroonstraat;72   ;2530;BOECHOUT;000000003429;72;     ;03-460.32.00;03-455.10.62;directie@st-gabriel.be;http://www.st-gabriel.be;Goossens;Filip;directie@st-gabriel.be;http://www.st-gabriel.be;158366;205939
123761;1;1;Vrij gesubsidieerd onderwijs;Sint-Gabriëlcollege;J;Lange Kroonstraat;72   ;2530;BOECHOUT;000000003429;72;     ;03-460.32.00;03-455.10.62;directie@st-gabriel.be;http://www.st-gabriel.be;Van Gavere;Jean-Marie;directie@st-gabriel.be;http://www.st-gabriel.be;158366;205939
30411;1;1;Vrij gesubsidieerd onderwijs;Regina Pacisinstituut - A.S.O.;J;Boechoutsesteenweg;87   ;2540;HOVE;000000004971;87;     ;03-455.68.58;03-455.14.58;Regina.Pacis.Hove@regpacho.be;http://www.regpacho.be;Geysemans;Sven;Regina.Pacis.Hove@regpacho.be;http://www.regpacho.be;157489;205176
30502;1;1;Vrij gesubsidieerd onderwijs;Vrij Technisch Instituut;J;Edegemsesteenweg;129  ;2550;KONTICH;000000005652;129;     ;03-457.01.38;;info@vtikontich.be;http://www.vtikontich.be;Geerinckx;K.;info@vtikontich.be;http://www.vtikontich.be;155446;203572
30511;1;1;Vrij gesubsidieerd onderwijs;Sint-Jozefinstituut;J;Gemeenteplein;8    ;2550;KONTICH;000000005664;8;     ;03-457.77.97;03-458.53.54;secretariaat@sji.be;http://www.sji.be;Van Looy;Wouter;secretariaat@sji.be;http://www.sji.be;155262;202742
30528;1;1;Vrij gesubsidieerd onderwijs;Sint-Ritacollege zesjarige    school;J;Pierstraat;1    ;2550;KONTICH;000000005753;1;     ;03-457.12.51;;info@ritacollege.be;http://www.ritacollege.be/;Vercammen;Luc;info@ritacollege.be;http://www.ritacollege.be/;154498;202089
123265;1;1;Vrij gesubsidieerd onderwijs;Sint-Ritacollege eerste graad;J;Pierstraat;1    ;2550;KONTICH;000000005753;1;     ;03-457.12.51;;info@ritacollege.be;http://www.ritacollege.be/;Vereecke;Wim;info@ritacollege.be;http://www.ritacollege.be/;154498;202089
123281;1;1;Vrij gesubsidieerd onderwijs;Sint-Jozefinstituut eerste graad;J;Gemeenteplein;8    ;2550;KONTICH;000000005664;8;     ;03-457.77.97;03-458.53.54;secretariaat@sji.be;http://www.sji.be;Volckaert;Doucha;secretariaat@sji.be;http://www.sji.be;155262;202742
31187;1;1;Vrij gesubsidieerd onderwijs;Sint-Calasanzinstituut;J;Nonnenstraat;21   ;2560;NIJLEN;000000011334;21;     ;03-410.12.54;03-410.12.59;info@calasanz.be;http://www.calasanz.be;Maes;Jan;info@calasanz.be;http://www.calasanz.be;171166;205845
31591;3;2;Vrij gesubsidieerd onderwijs;Kardinaal van Roey-Instituut;N;Nonnenstraat;21   ;2560;NIJLEN;000000011334;21;     ;03-410.12.54;;;;Van de Peer;Vera;kvri@kvri.be;;171166;205845
31179;1;1;Officieel gesubsidieerd onderwijs;Gemeentelijk Instituut voor   Technisch en Handelsonderwijs;J;Gemeentestraat;41   ;2560;NIJLEN;000000011232;41;     ;03-410.03.20;03-411.14.59;info@githonijlen.be;http://www.githonijlen.be;DE HOUWER;Frederik;info@githonijlen.be;http://www.githonijlen.be;171360;205809
29983;1;1;Officieel gesubsidieerd onderwijs;Gemeentelijk Technisch        Instituut;J;Rooienberg;20   ;2570;DUFFEL;000000009511;20;     ;015-31.34.37;015-32.04.73;info@gtiduffel.be;http://www.gtiduffel.be;GIELIS;Ivo;info@gtiduffel.be;http://www.gtiduffel.be;159096;198340
126011;1;1;Vrij gesubsidieerd onderwijs;Sint-Norbertusinstituut 2;J;Stationsstraat;6    ;2570;DUFFEL;000000009519;6;     ;015-30.38.58;015-30.38.95;mail@snorduffel.be;http://www.snorduffel.be;Babijn;Remco;mail@snorduffel.be;http://www.snorduffel.be;159130;198022
126003;2;2;Vrij gesubsidieerd onderwijs;Sint-Norbertusinstituut 1;N;Rooienberg;23   ;2570;DUFFEL;000000009511;23;     ;015-30.38.83;015-30.38.79;verpleegkunde@snorduffel.be;http://verpleegkunde-duffel.be;Babijn;Remco;mail@snorduffel.be;http://www.snorduffel.be;158935;198379
126003;1;1;Vrij gesubsidieerd onderwijs;Sint-Norbertusinstituut 1;J;Stationsstraat;6    ;2570;DUFFEL;000000009519;6;     ;015-30.38.58;015-30.38.95;mail@snorduffel.be;http://www.snorduffel.be;Babijn;Remco;mail@snorduffel.be;http://www.snorduffel.be;159130;198022
127861;1;1;Vrij gesubsidieerd onderwijs;Sint-Norbertusinstituut 3;J;Stationsstraat;6    ;2570;DUFFEL;000000009519;6;     ;015-30.38.58;015-30.38.95;mail@snorduffel.be;http://www.snorduffel.be;Babijn;Remco;mail@snorduffel.be;http://www.snorduffel.be;159130;198022
118364;2;2;Vrij gesubsidieerd onderwijs;Heilig Hart van Maria Berlaar;J;Sollevelden;3_A  ;2590;BERLAAR;000000008945;3;A    ;03-482.15.50;;middenschool@hhvmb.be;http://www.heilighartvanmariaberlaar.be;Dielens;Hans;middenschool@hhvmb.be;http://www.heilighartvanmariaberlaar.be;170630;200765
126102;2;2;Vrij gesubsidieerd onderwijs;Heilig Hart van Maria Berlaar;J;Sollevelden;3_A  ;2590;BERLAAR;000000008945;3;A    ;03-482.15.50;;middenschool@hhvmb.be;http://www.heilighartvanmariaberlaar.be;Peeters;Moniek;middenschool@hhvmb.be;http://www.heilighartvanmariaberlaar.be;170630;200765
118356;2;2;Vrij gesubsidieerd onderwijs;Heilig Hart van Maria Berlaar;J;Sollevelden;3_A  ;2590;BERLAAR;000000008945;3;A    ;03-482.41.94;;bovenbouw@hhvmb.be;http://www.heilighartvanmariaberlaar.be;Van Craen;Jan;bovenbouw@hhvmb.be;http://www.heilighartvanmariaberlaar.be;170630;200765
47316;5;5;Vrij gesubsidieerd onderwijs;Middelbare Steinerschool      Vlaanderen;N;Diksmuidelaan;227  ;2600;BERCHEM;000000000677;227;     ;03-281.19.65;03-218.56.82;msv.de.es@tijd.com;;Buyck;Paul;info@msv-vzw.be;http://www.msv-vzw.be;155296;209372
48728;2;2;Vrij gesubsidieerd onderwijs;Sint-Willebrord-H.Familie;N;Ferdinand Coosemansstraat;17   ;2600;BERCHEM;000000000841;17;     ;03-239.27.87;03-281.88.58;;;Bogers;Franck;info@wilfam.be;http://www.wilfam.be;153488;209725
29521;1;1;Vrij gesubsidieerd onderwijs;Secundair Onderwijs voor      Schoonheidszorgen             Denise Grésiac;J;Koninklijkelaan;9    ;2600;BERCHEM;000000001598;9;     ;03-230.03.84;;info@denisegresiac.be;http://www.denisegresiac.be;Bal;Nancy;info@denisegresiac.be;http://www.denisegresiac.be;153879;208824
48728;1;1;Vrij gesubsidieerd onderwijs;Sint-Willebrord-H.Familie;J;Jan Moorkensstraat;95   ;2600;BERCHEM;000000001307;95;     ;03-239.17.88;03-286.78.88;info@wilfam.be;http://www.wilfam.be;Bogers;Franck;info@wilfam.be;http://www.wilfam.be;154458;208648
53173;1;1;Vrij gesubsidieerd onderwijs;OLV Pulhof;J;Grotesteenweg;489  ;2600;BERCHEM;000000001071;489;     ;03-230.12.78;03-287.80.71;secretariaat@pulhof.be;http://www.pulhof.be;Smout;Kris;secretariaat@pulhof.be;http://www.pulhof.be;154265;207976
117093;2;2;Vrij gesubsidieerd onderwijs;Sint-Willebrord-H.Familie 1e  graad;N;Ferdinand Coosemansstraat;17   ;2600;BERCHEM;000000000841;17;     ;03-239.27.87;03-281.88.58;;;Claus;Jan;info@wilfam.be;http://www.wilfam.be;153488;209725
126854;3;3;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Pestalozzi II;N;Sint-Hubertusstraat;12   ;2600;BERCHEM;000000002623;12;     ;03-292.95.70;03-292.95.79;kathy.douchar@stad.antwerpen.be;;Van Hove;Chantal;chantal.vanhove@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumpestalozzi;153387;209576
117093;1;1;Vrij gesubsidieerd onderwijs;Sint-Willebrord-H.Familie 1e  graad;J;Jan Moorkensstraat;95   ;2600;BERCHEM;000000001307;95;     ;03-239.17.88;03-218.95.56;info@wilfam.be;http://www.wilfam.be;Claus;Jan;info@wilfam.be;http://www.wilfam.be;154458;208648
125963;1;1;Gemeenschapsonderwijs;GO! Koninklijk Atheneum       Berchem;J;Uitbreidingstraat;246  ;2600;BERCHEM;000000002877;246;     ;03-239.00.23;03-218.91.20;directie@kaberchem.be;http://www.kaberchem.be;VAN RANST;Ellen;directie@kaberchem.be;http://www.kaberchem.be;153706;209334
109843;1;1;Vrij gesubsidieerd onderwijs;Sint-Ursula-Instituut;J;Sint-Bavostraat;41   ;2610;WILRIJK;000000002614;41;     ;03-828.03.86;;st-ursulawilrijk@suiwil.be;http://www.st-ursulawilrijk.be;Verschooren;Daisy;st-ursulawilrijk@suiwil.be;http://www.st-ursulawilrijk.be;152117;206744
109843;3;2;Vrij gesubsidieerd onderwijs;Sint-Ursula-Instituut;N;Sint-Camillusstraat;33   ;2610;WILRIJK;000000002616;33;     ;03-830.65.61;;;;Verschooren;Daisy;st-ursulawilrijk@suiwil.be;http://www.st-ursulawilrijk.be;151930;206802
49445;3;2;Gemeenschapsonderwijs;de! Kunsthumaniora van het GO!;N;Kerkelei;43   ;2610;WILRIJK;000000001506;43;     ;03-827.11.18;03-825.36.85;;;Van Praet;Luc;info@kunsthumaniora.be;http://www.kunsthumaniora.be;151929;206571
29306;4;2;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Linkeroever;N;Edegemsesteenweg;100  ;2610;WILRIJK;000000000745;100;     ;03-502.14.70;;;;Van Laer;Suzzy;suzzy.vanlaer@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumlinkeroever;152751;206140
40428;2;2;Gemeenschapsonderwijs;GO! middenschool Den Brandt Boom;N;Leon Gilliotlaan;58   ;2630;AARTSELAAR;000000000076;58;     ;03-888.15.99;;;;Michiels;Linda;directeur@msdenbrandt.be;http://www.msdenbrandt.be;151226;202144
31161;1;1;Officieel gesubsidieerd onderwijs;Gesubsidieerd Technisch       Instituut;J;Dieseghemlei;60   ;2640;MORTSEL;000000005927;60;     ;03-444.17.95;03-449.88.54;info@gtimortsel.be;http://www.gtimortsel.be;Verhoeven;Ronny;info@gtimortsel.be;http://www.gtimortsel.be;156010;207491
40808;2;2;Gemeenschapsonderwijs;GO! atheneum Lier campus      Arthur Vanderpoorten;N;Mechelsesteenweg;194  ;2640;MORTSEL;000000005998;194;     ;03-449.88.93;03-449.57.53;;;De Bast;Ilse;ilsedb@atheneumlier.be;http://www.atheneumlier.be;155945;205974
40584;6;6;Gemeenschapsonderwijs;GO! technisch atheneum        Da Vinci Edegem;N;Mechelsesteenweg;194  ;2640;MORTSEL;000000005998;194;     ;03-449.88.93;;;;Callaerts;Mieke;info@ktadavinci.be;http://www.ktadavinci.be;155945;205974
127944;2;2;Vrij gesubsidieerd onderwijs;Onze-Lieve-Vrouw-van-Lourdes- college;N;Edegemsestraat;40   ;2640;MORTSEL;000000005931;40;     ;03-449.62.80;03-440.94.59;;;Borremans;Veerle;veerle.borremans@olve.be;http://www.olve.be;155486;206651
129411;1;1;Vrij gesubsidieerd onderwijs;Katholiek Secundair Onderwijs Mortsel;J;Eduard Arsenstraat;40   ;2640;MORTSEL;000000005933;40;     ;03-449.95.53;;directie@kaso-mortsel.be;http://www.kaso-mortsel.be;Raes;Bruno;directie@kaso-mortsel.be;http://www.kaso-mortsel.be;155370;206632
40972;1;1;Gemeenschapsonderwijs;GO! atheneum Mortsel;J;Mechelsesteenweg;194  ;2640;MORTSEL;000000005998;194;     ;03-449.88.93;03-449.57.53;ka.mortsel@g-o.be;http://www.kamortsel.be;Feyen;Jessie;ka.mortsel@g-o.be;http://www.kamortsel.be;155945;205974
127944;1;1;Vrij gesubsidieerd onderwijs;Onze-Lieve-Vrouw-van-Lourdes- college;J;Rombaut Keldermansstraat;33   ;2650;EDEGEM;000000004592;33;     ;03-449.56.25;;veerle.borremans@olve.be;http://www.olve.be;Borremans;Veerle;veerle.borremans@olve.be;http://www.olve.be;154937;206205
40584;1;1;Gemeenschapsonderwijs;GO! technisch atheneum        Da Vinci Edegem;J;Monseigneur Cardijnlaan;1    ;2650;EDEGEM;000000004555;1;     ;03-443.71.30;03-458.02.64;info@ktadavinci.be;http://www.ktadavinci.be;Callaerts;Mieke;info@ktadavinci.be;http://www.ktadavinci.be;155388;204701
127951;1;1;Vrij gesubsidieerd onderwijs;Onze-Lieve-Vrouw-van-Lourdes- college Middenschool;J;Rombaut Keldermansstraat;33   ;2650;EDEGEM;000000004592;33;     ;03-449.56.25;;marc.vaneester@olve.be;http://www.olve.be;Van Eester;Marc;marc.vaneester@olve.be;http://www.olve.be;154937;206205
62091;2;2;Gemeenschapsonderwijs;GO! Koninklijk Atheneum       Hoboken;N;Hendriklei;67   ;2660;HOBOKEN;000000001159;67;     ;03-828.62.26;03-827.27.02;;http://schoolweb.gemeenschapsonderwijs.be/ka/hoboken;VAN DER AUWERA;Kim;info@atheneumhoboken.be;http://www.atheneumhoboken.be;150202;208620
30312;1;1;Vrij gesubsidieerd onderwijs;Don Bosco Technisch Instituut;J;Salesianenlaan;1    ;2660;HOBOKEN;000000002507;1;     ;03-828.00.95;03-828.66.03;info@donboscohoboken.be;http://www.donboscohoboken.be;HEYMAN;Laurent;info@donboscohoboken.be;http://www.donboscohoboken.be;149984;207096
40923;2;2;Gemeenschapsonderwijs;GO! Koninklijk Atheneum MXM;N;Distelvinklaan;22   ;2660;HOBOKEN;000000000681;22;     ;03-827.27.99;;;;Marchand;Eddy;directeur@kamerksem.be;http://www.kamerksem.be;149460;206592
111757;1;1;Vrij gesubsidieerd onderwijs;Sint-Agnesinstituut Middenschool;J;Dokter Coenstraat;24   ;2660;HOBOKEN;000000000685;24;     ;03-827.54.26;03-827.10.31;jansl@sint-agnesinstituut.be;http://www.sint-agnesinstituut.be;Janssens;Lydia;jansl@sint-agnesinstituut.be;http://www.sint-agnesinstituut.be;148866;207390
62091;1;1;Gemeenschapsonderwijs;GO! Koninklijk Atheneum       Hoboken;J;Distelvinklaan;22   ;2660;HOBOKEN;000000000681;22;     ;03-827.27.99;03-829.15.34;info@atheneumhoboken.be;http://www.atheneumhoboken.be;VAN DER AUWERA;Kim;info@atheneumhoboken.be;http://www.atheneumhoboken.be;149460;206592
111741;2;2;Vrij gesubsidieerd onderwijs;Sint-Agnesinstituut;N;Dokter Coenstraat;24   ;2660;HOBOKEN;000000000685;24;     ;03-827.54.26;03-827.10.31;;;Van den Wyngaert;Jan;jan.vandenwyngaert@koho.be;http://www.sint-agnesinstituut.be;148866;207390
47894;1;1;Vrij gesubsidieerd onderwijs;Berthoutinstituut-Klein       Seminarie 2;J;Bleekstraat;3    ;2800;MECHELEN;000000010437;3;     ;015-20.35.30;015-20.44.18;info@bimsem.be;http://www.bimsem.be;Vanderbeek;Rob;info@bimsem.be;http://www.bimsem.be;158295;190851
40873;5;4;Gemeenschapsonderwijs;GO! Busleyden Atheneum-campus Caputsteen;N;Bruul;129  ;2800;MECHELEN;000000010466;129;     ;015-20.21.13;;;;STEEMANS;Cathérine;directie@bacaputsteen.be;http://www.busleydenatheneum.be;157992;190347
122739;1;1;Vrij gesubsidieerd onderwijs;Ursulinen Mechelen 1;J;Hoogstraat;35   ;2800;MECHELEN;000000010615;35;     ;015-42.35.42;015-42.35.43;diane.dewachter@ursulinenmechelen.be;http://www.ursulinenmechelen.be;De Wachter;Diane;diane.dewachter@ursulinenmechelen.be;http://www.ursulinenmechelen.be;157504;190292
40907;7;5;Gemeenschapsonderwijs;GO! Busleyden Atheneum-campus Botaniek;N;Wollemarkt;36   ;2800;MECHELEN;000000011126;36;     ;015-28.62.60;;;;Croonen;Stefaan;info@BAbotaniek.be;http://www.BAbotaniek.be;157811;191085
40857;1;1;Gemeenschapsonderwijs;GO! Busleyden Atheneum-campus Pitzemburg;J;Bruul;129  ;2800;MECHELEN;000000010466;129;     ;015-20.21.13;;info@bapitzemburg.be;http://www.bapitzemburg.be;Van der Auwera;Jeroen;info@bapitzemburg.be;http://www.bapitzemburg.be;157992;190347
60831;6;6;Gemeenschapsonderwijs;GO! Busleyden Atheneum-campus Stassart;N;Zandpoortvest;9    ;2800;MECHELEN;000000011131;9;     ;015-27.56.50;;;;Janssens;Tanja;info@BAstassart.be;http://www.busleydenatheneum.be;158417;190630
60831;1;1;Gemeenschapsonderwijs;GO! Busleyden Atheneum-campus Stassart;J;Wollemarkt;36   ;2800;MECHELEN;000000011126;36;     ;015-28.62.60;015-28.62.61;info@BAstassart.be;http://www.busleydenatheneum.be;Janssens;Tanja;info@BAstassart.be;http://www.busleydenatheneum.be;157811;191085
128546;2;3;Officieel gesubsidieerd onderwijs;Provinciale Middenschool;J;Antwerpsesteenweg;145  ;2800;MECHELEN;000000010387;145;     ;015-28.53.20;015-28.53.21;info.ptsboom@provincieantwerpen.be;www.pts-boom-mechelen.be;Callay;Arnold;info.ptsboom@provincieantwerpen.be;www.pts-boom-mechelen.be;156974;192610
40907;3;3;Gemeenschapsonderwijs;GO! Busleyden Atheneum-campus Botaniek;N;Augustijnenstraat;78   ;2800;MECHELEN;000000010393;78;     ;015-29.01.36;015-20.63.18;;;Croonen;Stefaan;info@BAbotaniek.be;http://www.BAbotaniek.be;158247;190483
40857;2;2;Gemeenschapsonderwijs;GO! Busleyden Atheneum-campus Pitzemburg;N;Caputsteenstraat;51   ;2800;MECHELEN;000000010468;51;     ;015-20.21.74;;;;Van der Auwera;Jeroen;info@bapitzemburg.be;http://www.bapitzemburg.be;158399;191674
30866;1;1;Vrij gesubsidieerd onderwijs;Colomaplus bovenbouw 2;J;Tervuursesteenweg;2    ;2800;MECHELEN;000000011032;2;     ;015-42.27.03;;an.wyckmans@colomaplus.be;http://www.colomaplus.be;De Boeck;Jan;an.wyckmans@colomaplus.be;http://www.colomaplus.be;158025;189285
40907;1;1;Gemeenschapsonderwijs;GO! Busleyden Atheneum-campus Botaniek;J;Augustijnenstraat;92   ;2800;MECHELEN;000000010393;92;     ;015-29.01.36;015-20.63.18;info@BAbotaniek.be;http://www.BAbotaniek.be;Croonen;Stefaan;info@BAbotaniek.be;http://www.BAbotaniek.be;158299;190374
30635;1;1;Vrij gesubsidieerd onderwijs;Ursulinen Mechelen 2;J;Hoogstraat;35   ;2800;MECHELEN;000000010615;35;     ;015-42.35.42;015-42.35.43;mieke.acke@ursulinenmechelen.be;http://www.ursulinenmechelen.be;Acke;Mieke;mieke.acke@ursulinenmechelen.be;http://www.ursulinenmechelen.be;157504;190292
30742;1;1;Vrij gesubsidieerd onderwijs;Scheppersinstituut;J;Melaan;16   ;2800;MECHELEN;000000010797;16;     ;015-28.79.10;015-28.79.15;aso@scheppers-mechelen.be;http://www.scheppers-mechelen.be;Scheirs;Veerle;aso@scheppers-mechelen.be;http://www.scheppers-mechelen.be;157426;190961
40857;3;3;Gemeenschapsonderwijs;GO! Busleyden Atheneum-campus Pitzemburg;N;Zandpoortvest;9    ;2800;MECHELEN;000000011131;9;     ;015-27.56.50;;;;Van der Auwera;Jeroen;info@bapitzemburg.be;http://www.bapitzemburg.be;158417;190630
30858;1;1;Vrij gesubsidieerd onderwijs;Colomaplus eerste graad 1;J;Tervuursesteenweg;2    ;2800;MECHELEN;000000011032;2;     ;015-42.27.03;;an.wyckmans@colomaplus.be;http://www.colomaplus.be;Magits;Edward;an.wyckmans@colomaplus.be;http://www.colomaplus.be;158025;189285
40873;1;1;Gemeenschapsonderwijs;GO! Busleyden Atheneum-campus Caputsteen;J;Caputsteenstraat;51   ;2800;MECHELEN;000000010468;51;     ;015-20.21.74;;directie@bacaputsteen.be;http://www.busleydenatheneum.be;STEEMANS;Cathérine;directie@bacaputsteen.be;http://www.busleydenatheneum.be;158399;191674
30759;1;1;Vrij gesubsidieerd onderwijs;Sint-Romboutscollege;J;Veemarkt;56   ;2800;MECHELEN;000000011060;56;     ;015-20.24.10;;post@srco.be;http://www.srco.be;Schroyens;René;post@srco.be;http://www.srco.be;158082;191059
131243;1;1;;Safe;J;Lakenmakersstraat;233  ;2800;MECHELEN;000000010735;233;     ;015-41.35.22;;info@s-a-f-e.be;;Kaljouw;Iwan;info@s-a-f-e.be;;159065;191078
128538;3;3;Officieel gesubsidieerd onderwijs;PTS, Provinciale Scholen voor Tuinbouw en Techniek;J;Antwerpsesteenweg;145  ;2800;MECHELEN;000000010387;145;     ;015-28.53.20;015-28.53.21;info.ptsmechelen@provincieantwerpen.be;http://www.pts-boom-mechelen.be;Schreuders;Heidi;info.ptsmechelen@provincieantwerpen.be;http://www.pts-boom-mechelen.be;156974;192610
